Accession,C_VM_R1,C_VM_R2,C_VM_R3,C_PIN_R1,C_PIN_R2,C_PIN_R3,C_RM_R1,C_RM_R2,C_RM_R3,P_VM_R1,P_VM_R2,P_VM_R3,P_PIN_R1,P_PIN_R2,P_PIN_R3,P_RM_R1,P_RM_R2,P_RM_R3,F1_VM_R1,F1_VM_R2,F1_VM_R3,F1_PIN_R1,F1_PIN_R2,F1_PIN_R3,F1_RM_R1,F1_RM_R2,F1_RM_R3
A0A3Q7GAX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594,0.0,0.0,0.07344,0.09886,0.0,0.27115,0.27115,0.27115,0.08483,0.04242,0.0,0.0,0.0,0.0
A0A3Q7GAX9,0.0,1.01364,1.01364,0.0,0.0,0.0,0.21298,0.0,0.0,2.011,13.93103,4.57427,0.18171,0.41048,2.61793,0.23252,0.24577,0.0,0.67409,0.67409,0.67409,0.09573,0.44144,0.78716,0.0,0.0,0.0
A0A3Q7GAZ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GB69,1.87459,0.37409,0.37409,0.0,0.0,0.0,0.07418,0.0,0.0,0.0,0.0,1.69836,0.04838,0.0,0.0,0.0,0.0,0.0,0.65592,0.65592,0.65592,0.25593,0.26505,0.27418,0.0,0.0,0.0
A0A3Q7GB74,0.0,0.0,0.0,0.0,0.0,0.0,0.13114,0.0,0.0,0.0,0.0,0.0,0.05501,0.19225,0.0,0.09588,0.0,0.0,0.0,0.0,0.0,0.12986,0.06493,0.0,0.0,0.0,0.0
A0A3Q7GBL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734,0.0,0.0,0.02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GBW7,0.0,0.0,0.0,0.0,0.0,0.0,0.05934,0.0,0.0,0.0,0.0,0.0,0.02489,0.0,0.0,0.01945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GC36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GCI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838,0.01919,0.0,0.0,0.0,0.0
A0A3Q7GCM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GCR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.07919,0.0,0.0,0.0,0.0,0.0,0.11042,0.05521,0.0,0.0,0.0,0.0
A0A3Q7GD18,0.79109,0.77619,0.77619,6.50669,7.58472,0.70627,0.64708,1.63554,1.46714,0.2793,0.0,0.0,0.45538,0.41048,1.82737,0.66063,0.83506,0.0,0.88617,0.88617,0.88617,0.56968,0.55106,0.53244,0.0,0.0,0.0
A0A3Q7GDA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GDF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54382,0.54382,0.54382,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GDG7,1.45549,0.58242,0.58242,0.0,12.53362,2.53648,1.82161,0.0,1.79859,0.0,0.0,8.35597,0.58208,0.61326,0.0,0.9216,0.7235,0.0,1.63753,1.63753,1.63753,1.19007,0.92139,0.65272,0.0,3.89808,3.89808
A0A3Q7GDJ7,0.0,0.21728,0.21728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03895,0.0,0.0,0.03499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GDK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06043,0.0,0.0,0.01623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GDS0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GE36,0.0,0.0,0.0,0.0,0.0,0.0,0.08902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GEU9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GEV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GFD0,0.0,0.0,0.0,0.0,0.0,0.0,0.11726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477,0.0,0.0,0.0,0.0,0.0,0.11611,0.05806,0.0,0.0,0.0,0.0
A0A3Q7GG46,0.0,0.0,0.0,0.0,0.0,0.0,0.27999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GGD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GGP4,0.0,0.0,0.0,0.0,0.0,0.0,0.10768,0.0,0.0,0.0,0.0,0.0,0.12187,0.0,0.0,0.08276,0.0,0.0,0.0,0.0,0.0,0.10663,0.05332,0.0,0.0,0.0,0.0
A0A3Q7GH03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GH43,0.0,0.1736,0.1736,0.0,0.0,0.0,0.11534,0.0,0.0,0.0,0.0,0.0,0.13151,0.10875,0.0,0.12132,0.18446,0.0,0.36507,0.36507,0.36507,0.07346,0.03673,0.0,0.0,0.0,0.0
A0A3Q7GHE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GHG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GHV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GJ82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457,0.0,0.0,0.05663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GJA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12368,0.0,0.0,0.11016,0.0,0.0,0.0,0.0,0.0,0.54693,0.27347,0.0,0.0,0.0,0.0
A0A3Q7GJG3,0.59291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GJK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09396,0.0,0.0,0.05387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GKD7,0.76023,0.2296,0.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10962,0.0,0.0,0.04201,0.11322,0.0,0.20147,0.20147,0.20147,0.09715,0.1662,0.23526,0.0,0.0,0.0
A0A3Q7GKL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01987,0.0,0.0,0.01738,0.0,0.0,0.0,0.0,0.0,0.07156,0.03578,0.0,0.0,0.0,0.0
A0A3Q7GKS5,0.0,0.65522,0.65522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317,0.2519,0.0,0.34315,0.0,0.0,0.54382,0.54382,0.54382,0.0,0.31751,0.63503,0.0,0.0,0.0
A0A3Q7GKU3,0.0,0.65522,0.65522,0.0,0.0,0.0,0.47622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32309,0.0,0.88617,0.88617,0.88617,0.27725,0.13862,0.0,0.0,0.0,0.0
A0A3Q7GLK1,0.0,0.0,0.0,0.0,0.0,0.0,0.10146,0.0,0.0,0.0,0.0,0.0,0.04256,0.14875,0.0,0.03844,0.0,0.0,0.0,0.0,0.0,0.10047,0.05024,0.0,0.0,0.0,0.0
A0A3Q7GLM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0.0436,0.0,0.0,0.0,0.0
A0A3Q7GLX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GM08,0.0,0.0,0.0,0.0,0.0,0.0,0.12396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02981,0.0,0.0,0.39234,0.39234,0.39234,0.07867,0.03934,0.0,0.0,0.0,0.0
A0A3Q7GM81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24237,0.24237,0.24237,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GM93,1.2638,0.33265,0.33265,5.44531,4.14201,0.93153,0.32641,1.85593,1.93507,2.51375,5.31034,1.74365,0.09035,0.20839,1.52928,0.07148,0.19109,1.152,0.76498,0.76498,0.76498,0.48579,0.50557,0.52536,5.54355,9.53832,9.53832
A0A3Q7GMM2,0.0,0.0,0.0,0.0,0.0,0.0,0.20963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GMW1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01887,0.0,0.0,0.02912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GMW3,0.0,0.0,0.0,0.0,0.0,0.0,0.27999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GMW4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GNB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GND4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04984,0.0,0.0,0.0,0.0,0.0,0.07346,0.03673,0.0,0.0,0.0,0.0
A0A3Q7GNF0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GNF6,0.58317,0.45585,0.45585,0.0,0.0,0.43643,0.31971,0.0,0.0,1.25472,0.0,0.0,0.19636,0.28558,0.0,0.23368,0.10272,0.0,1.0119,1.0119,1.0119,0.38721,0.35811,0.32901,0.0,0.0,0.0
A0A3Q7GNM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GNQ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GNR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GP46,0.0,0.0,0.0,0.0,0.0,0.0,0.05695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0.0436,0.0,0.0,0.0,0.0
A0A3Q7GP79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02329,0.0,0.0,0.00874,0.0,0.0,0.0,0.0,0.0,0.11611,0.12527,0.13443,0.0,0.0,0.0
A0A3Q7GPE5,0.0,0.97892,0.97892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17548,0.36487,0.0,0.0,0.4827,0.0,0.0,0.0,0.0,0.24645,0.12323,0.0,0.0,0.0,0.0
A0A3Q7GPU8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GPY6,0.0,0.0,0.0,0.0,0.0,0.0,0.13975,0.0,0.0,0.0,0.0,0.0,0.09396,0.0,0.0,0.05387,0.0,0.0,0.44233,0.44233,0.44233,0.13839,0.0692,0.0,0.0,0.0,0.0
A0A3Q7GQC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GQE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GQM4,0.0,0.0,0.0,0.0,0.0,0.0,0.15985,0.0,0.0,0.0,0.0,0.0,0.06706,0.0,0.0,0.18533,0.18446,0.0,0.32114,0.32114,0.32114,0.10047,0.05024,0.0,0.0,0.0,0.0
A0A3Q7GQR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GQT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GQU3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GQZ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03844,0.0,0.0,0.0,0.0,0.0,0.10047,0.05024,0.0,0.0,0.0,0.0
A0A3Q7GR57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GRA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GRM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10047,0.05024,0.0,0.0,0.0,0.0
A0A3Q7GRN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GRY0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GRY8,0.76023,3.33885,3.33885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GS13,0.8447,0.26097,0.26097,0.0,0.0,0.0,0.24888,0.0,0.0,0.0,0.0,0.0,0.0,0.10525,1.94401,0.05985,0.17783,0.0,0.63168,0.63168,0.63168,0.11042,0.18788,0.26533,0.0,0.0,0.0
A0A3Q7GSA0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GSL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14075,0.0,0.0,0.04892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08794,0.0,0.0,0.03154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GTE7,1.19883,0.0,0.0,0.0,0.0,1.82551,0.29482,0.0,0.0,0.0,0.0,0.0,0.37607,0.14875,0.0,0.59744,0.34021,0.0,0.70894,0.70894,0.70894,0.64977,0.7388,0.82784,0.0,0.0,0.0
A0A3Q7GTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10237,0.05119,0.0,0.0,0.0,0.0
A0A3Q7GU88,0.0,0.0,0.0,0.0,0.0,0.0,0.55232,0.0,0.0,0.0,0.0,0.0,0.73126,0.0,0.0,0.57499,0.0,0.0,0.0,0.0,0.0,0.54693,0.27347,0.0,0.0,0.0,0.0
A0A3Q7GU91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05387,0.25847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GUA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GV32,0.0,1.29253,1.29253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16717,1.51702,0.0,0.0,3.21048,0.0,0.0,0.0,0.0,0.0,1.91219,3.82438,0.0,0.0,0.0
A0A3Q7GV49,0.0,0.14112,0.14112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GVY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04312,0.02156,0.0,0.0,0.0,0.0
A0A3Q7GW64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GWK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.04754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GWP0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GX52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GX88,0.0,0.5421,0.5421,0.0,0.0,0.33084,0.06748,0.0,0.68726,1.36644,0.0,0.0,0.0781,0.09893,0.0,0.04477,0.07787,0.0,0.21359,0.21359,0.21359,0.22938,0.11469,0.0,0.0,0.0,0.0
A0A3Q7GX91,0.0,0.0,0.0,0.0,0.0,0.0,0.04834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GXH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10059,0.0,0.0,0.14435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GXS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15621,0.0,0.0,0.08955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GY20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13027,0.13027,0.13027,0.0,0.24765,0.49529,0.0,0.0,0.0
A0A3Q7GY58,0.44509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01531,0.0,0.0,0.0,0.0,0.0,0.09715,0.04858,0.0,0.0,0.0,0.0
A0A3Q7GY69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GYB4,0.0,0.19264,0.19264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GYC4,1.87459,0.1904,0.1904,0.0,0.0,0.2581,0.08136,0.0,0.0,0.73049,0.0,0.0,0.31423,0.36487,1.4256,0.13721,0.12868,0.0,0.16663,0.16663,0.16663,0.87585,0.644,0.41215,0.0,0.0,0.0
A0A3Q7GYZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156,0.34021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GYZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GZ10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GZ60,0.0,0.0,0.0,0.0,0.0,1.09812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7GZI4,0.42072,0.0,0.0,0.0,0.0,0.0,0.05839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175,0.0,0.0,0.0,0.0,0.0,0.05782,0.02891,0.0,0.0,0.0,0.0
A0A3Q7GZX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7H063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09396,0.20488,0.0,0.08955,0.11708,0.0,0.0,0.0,0.0,0.26777,0.25417,0.24057,0.0,0.0,0.0
A0A3Q7H0A0,0.0,0.65522,0.65522,0.0,0.0,0.0,0.0,0.0,0.0,0.32657,0.0,0.0,0.59854,0.41048,0.0,0.11453,0.32309,0.0,0.0,0.0,0.0,0.47157,0.23578,0.0,0.0,0.0,0.0
A0A3Q7H0E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7H0L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919,0.0,0.0,0.08403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A3Q7H0W4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718,0.0,0.0,0.06734,0.0,0.0,0.0,0.0,0.0,0.06682,0.03341,0.0,0.0,0.0,0.0
A0A3Q7H112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022,0.0,0.0,0.07344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
